true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,External Calculator (NaiveBayes)
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.9],0.8588182584953924,1.0
4,4,0,[0.  0.  0.  0.  0.8 0.  0.  0.1 0.  0.1],0.7224719895935549,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.1 0.  0.  0.  0.  0.9 0. ],0.8588182584953924,1.0
2,2,0,[0.  0.  0.8 0.  0.  0.  0.1 0.  0.  0.1],0.7224719895935549,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.9 0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
7,7,0,[0.  0.  0.2 0.  0.1 0.  0.1 0.6 0.  0. ],0.5270967493629823,0.9913490126076847
5,5,0,[0.  0.1 0.  0.1 0.  0.6 0.  0.1 0.  0.1],0.4668907502301861,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0.  0.  0.  0.  0.  0.1 0.9 0.  0.  0. ],0.8588182584953924,1.0
4,4,0,[0.  0.  0.  0.1 0.9 0.  0.  0.  0.  0. ],0.8588182584953924,1.0
1,1,0,[0.  0.9 0.  0.  0.  0.  0.  0.  0.1 0. ],0.8588182584953924,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.6 0.  0.2 0.1 0. ],0.5270967493629823,1.0
8,4,1,[0.  0.  0.  0.  0.4 0.1 0.  0.  0.3 0.2],0.4441663720798799,1.0
2,2,0,[0.  0.1 0.9 0.  0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
9,9,0,[0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.9],0.8588182584953924,1.0
2,2,0,[0.1 0.  0.6 0.  0.2 0.  0.  0.  0.1 0. ],0.5270967493629823,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.9 0.  0.  0.  0.  0.1],0.8588182584953924,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.7 0.2 0.  0.  0.  0.1 0.  0. ],0.651774627142776,1.0
8,8,0,[0.  0.  0.2 0.1 0.  0.  0.  0.  0.7 0. ],0.651774627142776,1.0
4,4,0,[0.  0.2 0.  0.  0.3 0.2 0.2 0.1 0.  0. ],0.32375437381428734,1.0
7,7,0,[0.  0.  0.1 0.  0.1 0.  0.  0.8 0.  0. ],0.7224719895935549,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.5 0.  0.  0.  0.1 0.3 0.  0.1],0.4926213785839081,1.0
4,4,0,[0.  0.  0.  0.  0.8 0.1 0.  0.  0.1 0. ],0.7224719895935549,1.0
0,0,0,[0.9 0.  0.  0.  0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
2,2,0,[0.  0.  0.9 0.  0.  0.  0.1 0.  0.  0. ],0.8588182584953924,1.0
7,7,0,[0.  0.  0.  0.1 0.  0.  0.  0.8 0.  0.1],0.7224719895935549,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,0.7005235070119896
3,3,0,[0.  0.  0.  0.9 0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.  0.  0.  0.1 0. ],0.8588182584953924,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,5,1,[0.  0.  0.  0.2 0.  0.8 0.  0.  0.  0. ],0.7826779887263511,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
6,6,0,[0.  0.  0.  0.  0.  0.  0.9 0.  0.1 0. ],0.8588182584953924,1.0
5,5,0,[0.  0.  0.  0.  0.  0.9 0.  0.  0.1 0. ],0.8588182584953924,1.0
2,2,0,[0.  0.  0.6 0.1 0.  0.2 0.  0.  0.1 0. ],0.5270967493629823,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
9,8,1,[0.  0.1 0.  0.1 0.  0.  0.  0.2 0.3 0.3],0.34647875196459355,1.0
2,7,1,[0.  0.  0.2 0.1 0.  0.  0.  0.6 0.1 0. ],0.5270967493629823,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
3,3,0,[0.  0.1 0.  0.8 0.  0.  0.  0.  0.1 0. ],0.7224719895935549,1.0
0,0,0,[0.2 0.  0.1 0.1 0.1 0.2 0.2 0.  0.  0.1],0.1806179973983885,0.9998220729776823
4,4,0,[0.  0.  0.  0.  0.5 0.  0.3 0.  0.2 0. ],0.5528273777167043,1.0
2,2,0,[0.  0.  0.7 0.  0.  0.  0.3 0.  0.  0. ],0.7347050044258784,1.0
0,0,0,[0.9 0.  0.  0.  0.  0.  0.1 0.  0.  0. ],0.8588182584953924,1.0
7,7,0,[0.  0.1 0.1 0.  0.  0.1 0.  0.6 0.1 0. ],0.4668907502301861,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.7 0.  0.  0.1 0.1],0.5915686280099797,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
3,3,0,[0.  0.  0.  0.7 0.  0.  0.  0.  0.3 0. ],0.7347050044258784,1.0
9,9,0,[0.  0.1 0.  0.  0.1 0.  0.  0.1 0.  0.7],0.5915686280099798,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.2 0.1 0.  0.2 0.  0.  0.5 0. ],0.46989700043360183,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
5,3,1,[0.  0.  0.1 0.6 0.  0.2 0.  0.  0.1 0. ],0.5270967493629823,1.0
6,4,1,[0.1 0.1 0.  0.1 0.2 0.2 0.2 0.  0.1 0. ],0.1806179973983885,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
8,8,0,[0.  0.  0.  0.2 0.  0.1 0.  0.  0.7 0. ],0.651774627142776,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[0.6 0.  0.1 0.  0.  0.1 0.  0.  0.2 0. ],0.5270967493629823,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.6 0.  0.  0.2 0.1],0.5270967493629823,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.  0.5 0.  0.  0.  0.3 0.1 0.1],0.49262137858390803,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0.  0.  0.  0.  0.  0.9 0.  0.  0.  0.1],0.8588182584953924,1.0
5,5,0,[0.3 0.  0.  0.  0.  0.7 0.  0.  0.  0. ],0.7347050044258784,1.0
6,6,0,[0.  0.  0.  0.  0.  0.  0.9 0.  0.1 0. ],0.8588182584953924,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.1 0.  0.1 0.  0.  0.1 0.  0.  0.7 0. ],0.5915686280099798,1.0
5,5,0,[0.  0.  0.  0.  0.1 0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0.  0.1 0.  0.  0.1 0.1 0.  0.4 0.  0.3],0.38396037294708363,1.0
9,9,0,[0.  0.  0.1 0.  0.2 0.  0.  0.  0.3 0.4],0.4441663720798799,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
2,2,0,[0.1 0.  0.7 0.1 0.  0.  0.  0.1 0.  0. ],0.5915686280099797,1.0
2,2,0,[0.  0.  0.8 0.1 0.  0.  0.1 0.  0.  0. ],0.7224719895935549,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.8 0.  0.  0.  0.1],0.7224719895935549,1.0
0,0,0,[0.8 0.  0.  0.  0.  0.1 0.  0.  0.1 0. ],0.7224719895935549,0.9999994710686482
6,4,1,[0.1 0.  0.1 0.1 0.3 0.  0.3 0.1 0.  0. ],0.28627275283179754,1.0
5,5,0,[0.  0.  0.  0.2 0.  0.7 0.  0.  0.1 0. ],0.651774627142776,1.0
6,6,0,[0.  0.  0.  0.  0.  0.1 0.9 0.  0.  0. ],0.8588182584953924,1.0
3,3,0,[0.  0.  0.  0.6 0.  0.3 0.  0.  0.1 0. ],0.6100271266460848,1.0
7,7,0,[0.  0.1 0.  0.  0.  0.  0.  0.7 0.  0.2],0.651774627142776,1.0
2,2,0,[0.  0.1 0.9 0.  0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.1 0.  0.  0.  0.1 0.  0.8 0. ],0.7224719895935549,0.9999860681586676
8,8,0,[0.  0.  0.  0.  0.  0.  0.  0.1 0.8 0.1],0.7224719895935549,1.0
5,5,0,[0.1 0.  0.  0.  0.  0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
4,4,0,[0.  0.  0.  0.  0.5 0.  0.  0.  0.  0.5],0.6989700043360187,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[0.9 0.  0.  0.  0.  0.  0.1 0.  0.  0. ],0.8588182584953924,1.0
3,7,1,[0.  0.  0.  0.3 0.  0.  0.  0.7 0.  0. ],0.7347050044258784,1.0
3,3,0,[0.  0.  0.  0.8 0.1 0.1 0.  0.  0.  0. ],0.7224719895935549,0.8423501012620792
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0.  0.  0.  0.  0.  0.  0.9 0.  0.1 0. ],0.8588182584953924,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,0.9999863833673167
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.2 0.  0.  0.  0.  0.8],0.7826779887263511,1.0
2,2,0,[0.1 0.  0.8 0.  0.1 0.  0.  0.  0.  0. ],0.7224719895935549,1.0
8,8,0,[0.1 0.  0.1 0.  0.1 0.  0.  0.  0.7 0. ],0.5915686280099798,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.2 0.  0.  0.1 0.  0.7],0.651774627142776,1.0
5,5,0,[0.  0.  0.1 0.1 0.  0.7 0.1 0.  0.  0. ],0.5915686280099797,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.2 0.  0.8 0.  0.  0.  0.  0. ],0.7826779887263511,1.0
2,2,0,[0.  0.  0.7 0.  0.1 0.  0.  0.  0.2 0. ],0.651774627142776,1.0
8,8,0,[0.  0.  0.  0.1 0.  0.  0.  0.1 0.8 0. ],0.7224719895935549,0.9999999967776536
3,3,0,[0.  0.  0.1 0.5 0.2 0.1 0.  0.  0.1 0. ],0.40969100130080555,1.0
8,8,0,[0.  0.  0.1 0.1 0.1 0.  0.  0.2 0.3 0.2],0.26354837468149117,1.0
2,2,0,[0.  0.1 0.5 0.1 0.1 0.  0.1 0.1 0.  0. ],0.3494850021680092,1.0
4,4,0,[0.  0.  0.  0.  0.8 0.  0.  0.  0.1 0.1],0.7224719895935549,1.0
5,5,0,[0.  0.  0.  0.  0.  0.7 0.2 0.  0.1 0. ],0.651774627142776,0.9999999999981741
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.1 0.  0.  0.9 0.  0.  0.  0.  0.  0. ],0.8588182584953924,0.9999999999999963
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
7,7,0,[0.  0.  0.  0.  0.  0.  0.  0.9 0.  0.1],0.8588182584953924,1.0
5,3,1,[0.  0.  0.  0.5 0.  0.5 0.  0.  0.  0. ],0.6989700043360187,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,0.9999995554246104
9,9,0,[0.  0.  0.1 0.  0.2 0.  0.  0.  0.  0.7],0.651774627142776,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.2 0.  0.  0.2 0.  0.6],0.5873027484957786,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.7 0.  0.  0.2 0.  0.1],0.651774627142776,1.0
2,2,0,[0.  0.  0.6 0.2 0.  0.1 0.1 0.  0.  0. ],0.5270967493629823,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.1 0.  0.8],0.7224719895935549,1.0
2,2,0,[0.  0.  0.9 0.  0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.8 0.1 0.  0.  0.1 0. ],0.7224719895935549,1.0
8,8,0,[0.  0.  0.  0.  0.1 0.1 0.1 0.  0.7 0. ],0.5915686280099798,0.9999999996356512
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.1 0.1 0.1 0.  0.1 0.  0.6 0. ],0.46689075023018617,1.0
4,4,0,[0.  0.  0.1 0.1 0.4 0.  0.1 0.1 0.1 0.1],0.24082399653118491,0.9999999999658542
5,5,0,[0.  0.  0.1 0.  0.1 0.6 0.  0.1 0.1 0. ],0.4668907502301861,1.0
9,9,0,[0.  0.  0.  0.1 0.1 0.  0.  0.  0.  0.8],0.7224719895935549,1.0
8,2,1,[0.  0.  0.3 0.2 0.  0.  0.  0.1 0.2 0.2],0.32375437381428745,1.0
8,8,0,[0.  0.  0.  0.  0.  0.  0.1 0.  0.9 0. ],0.8588182584953924,1.0
3,3,0,[0.  0.  0.  0.7 0.  0.2 0.  0.  0.1 0. ],0.651774627142776,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,0.9999999999998015
0,0,0,[0.2 0.  0.  0.2 0.1 0.1 0.1 0.1 0.1 0.1],0.12041199826559246,1.0
2,2,0,[0.  0.  0.4 0.2 0.  0.  0.  0.1 0.3 0. ],0.4441663720798799,1.0
6,0,1,[0.9 0.  0.  0.  0.  0.  0.1 0.  0.  0. ],0.8588182584953924,1.0
6,6,0,[0.  0.  0.  0.  0.  0.3 0.7 0.  0.  0. ],0.7347050044258784,1.0
4,4,0,[0.  0.  0.1 0.  0.3 0.  0.1 0.  0.2 0.3],0.3464787519645937,1.0
9,3,1,[0.  0.  0.1 0.3 0.1 0.1 0.  0.  0.3 0.1],0.28627275283179726,0.9999999999976514
3,5,1,[0.1 0.  0.  0.2 0.  0.7 0.  0.  0.  0. ],0.651774627142776,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
3,3,0,[0.  0.  0.  0.8 0.  0.  0.  0.  0.2 0. ],0.7826779887263511,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.1 0.  0.9 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.9],0.8588182584953924,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.5 0.1 0.  0.1 0.1 0.1 0.1 0. ],0.3494850021680092,1.0
6,6,0,[0.  0.  0.  0.1 0.1 0.2 0.5 0.  0.1 0. ],0.40969100130080555,0.9999994498347987
8,8,0,[0.  0.  0.  0.  0.  0.  0.  0.1 0.8 0.1],0.7224719895935549,1.0
0,0,0,[0.9 0.  0.1 0.  0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
5,5,0,[0.  0.  0.  0.2 0.  0.4 0.  0.1 0.  0.3],0.4441663720798799,1.0
6,4,1,[0.  0.  0.  0.  0.5 0.  0.5 0.  0.  0. ],0.6989700043360187,1.0
6,6,0,[0.  0.  0.1 0.  0.  0.1 0.7 0.  0.1 0. ],0.5915686280099797,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
3,8,1,[0.  0.  0.  0.2 0.  0.  0.  0.2 0.5 0.1],0.46989700043360183,1.0
8,8,0,[0.  0.  0.  0.1 0.  0.  0.  0.  0.8 0.1],0.7224719895935549,1.0
8,8,0,[0.  0.  0.  0.2 0.  0.  0.  0.  0.8 0. ],0.7826779887263511,1.0
2,2,0,[0.  0.  0.5 0.1 0.  0.  0.  0.2 0.1 0.1],0.40969100130080555,1.0
7,7,0,[0.  0.  0.  0.  0.1 0.1 0.  0.7 0.  0.1],0.5915686280099797,0.9999999999993279
5,5,0,[0.  0.  0.  0.  0.  0.7 0.  0.1 0.1 0.1],0.5915686280099797,1.0
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.1 0.  0.8],0.7224719895935549,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.8 0.1 0.  0.  0.  0.1],0.7224719895935549,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.9 0.  0.  0.  0.  0.  0.1 0. ],0.8588182584953924,0.7898005651978243
5,5,0,[0.  0.  0.2 0.1 0.  0.3 0.1 0.1 0.1 0.1],0.203342375548695,0.9999999948497309
9,8,1,[0.  0.  0.  0.  0.  0.2 0.  0.  0.4 0.4],0.5418539921951662,0.836346901053159
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
7,7,0,[0.  0.  0.  0.1 0.  0.  0.  0.9 0.  0. ],0.8588182584953924,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.9 0.  0.  0.  0.  0.1],0.8588182584953924,1.0
0,0,0,[0.9 0.  0.1 0.  0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
8,4,1,[0.  0.  0.1 0.1 0.3 0.  0.  0.1 0.2 0.2],0.26354837468149117,1.0
9,4,1,[0.  0.  0.  0.  0.5 0.  0.  0.  0.  0.5],0.6989700043360187,1.0
9,9,0,[0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.8],0.7826779887263511,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[0.8 0.  0.1 0.  0.  0.  0.  0.1 0.  0. ],0.7224719895935549,1.0
5,5,0,[0.  0.  0.  0.  0.1 0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
2,2,0,[0.  0.  0.8 0.  0.  0.  0.1 0.  0.1 0. ],0.7224719895935549,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,6,1,[0.2 0.  0.2 0.  0.1 0.  0.3 0.  0.2 0. ],0.32375437381428745,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
4,4,0,[0.  0.  0.  0.1 0.5 0.  0.  0.  0.2 0.2],0.46989700043360183,0.9999999999994413
0,0,0,[0.7 0.  0.  0.  0.  0.  0.  0.1 0.1 0.1],0.5915686280099797,1.0
6,6,0,[0.  0.  0.  0.  0.  0.1 0.9 0.  0.  0. ],0.8588182584953924,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.1 0.  0.  0.  0.8],0.7224719895935549,1.0
5,5,0,[0.  0.  0.1 0.2 0.1 0.5 0.  0.  0.  0.1],0.40969100130080555,0.9970303213625354
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.1 0.  0.9 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.  0.4 0.1 0.4 0.  0.  0.1 0. ],0.4816479930623699,0.999996532951767
6,6,0,[0.  0.  0.  0.  0.1 0.2 0.5 0.  0.1 0.1],0.40969100130080555,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
7,7,0,[0.  0.  0.2 0.2 0.  0.1 0.  0.3 0.  0.2],0.32375437381428745,1.0
4,4,0,[0.  0.  0.  0.  0.5 0.  0.  0.  0.5 0. ],0.6989700043360187,1.0
2,2,0,[0.  0.  0.9 0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
2,2,0,[0.1 0.  0.7 0.1 0.  0.  0.  0.  0.1 0. ],0.5915686280099797,1.0
6,6,0,[0.2 0.  0.1 0.  0.  0.  0.4 0.1 0.2 0. ],0.36123599479677737,1.0
3,3,0,[0.  0.  0.  0.5 0.  0.1 0.1 0.  0.3 0. ],0.49262137858390803,1.0
2,2,0,[0.  0.  0.6 0.2 0.1 0.  0.  0.  0.  0.1],0.5270967493629823,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
5,5,0,[0.  0.  0.  0.  0.  0.9 0.  0.  0.  0.1],0.8588182584953924,0.9998141783657174
4,4,0,[0.  0.1 0.  0.  0.7 0.  0.  0.  0.1 0.1],0.5915686280099797,1.0
8,8,0,[0.  0.  0.1 0.  0.  0.1 0.1 0.  0.7 0. ],0.5915686280099798,1.0
9,9,0,[0.  0.  0.  0.  0.3 0.  0.  0.2 0.1 0.4],0.4441663720798799,1.0
7,7,0,[0.  0.  0.1 0.3 0.  0.  0.  0.4 0.  0.2],0.4441663720798799,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.  0.8 0.  0.1 0.  0.  0.1 0. ],0.7224719895935549,1.0
8,8,0,[0.  0.  0.  0.2 0.  0.1 0.  0.  0.6 0.1],0.5270967493629823,1.0
3,3,0,[0.  0.1 0.1 0.6 0.  0.1 0.1 0.  0.  0. ],0.4668907502301861,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.2 0.  0.  0.  0.2 0.6],0.5873027484957786,1.0
3,3,0,[0.  0.  0.1 0.5 0.  0.  0.3 0.  0.1 0. ],0.4926213785839081,1.0
4,4,0,[0.1 0.  0.  0.  0.6 0.  0.  0.  0.  0.3],0.6100271266460848,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.9 0.  0.  0.  0.  0.1],0.8588182584953924,1.0
2,2,0,[0.  0.1 0.7 0.1 0.  0.  0.  0.1 0.  0. ],0.5915686280099797,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.1 0.  0.2 0.  0.1 0.  0.  0.5 0.1],0.40969100130080555,1.0
2,2,0,[0.  0.  0.9 0.  0.  0.  0.1 0.  0.  0. ],0.8588182584953924,0.9999999998380311
5,5,0,[0.  0.  0.  0.  0.  0.9 0.  0.  0.  0.1],0.8588182584953924,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
8,2,1,[0.  0.  0.3 0.2 0.1 0.2 0.1 0.  0.  0.1],0.2635483746814913,1.0
8,2,1,[0.  0.  0.2 0.2 0.1 0.1 0.1 0.  0.2 0.1],0.1806179973983885,1.0
