Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length 1, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length 2,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,Trust Calculator on 19 Neighbors - Trust,Trust Calculator on 19 Neighbors - Detail,External Calculator (NaiveBayes),Combined Calculator (XGBoost),Multiple Combined Calculator (3 classifiers),Confidence Interval (0.9999%)
17,2047230,4,0,48,0.0,12,12,12.0,0.0,0,0,0.0,0.0,23.44631527,1.953859605,682410.0,354533.4016,1090155.0,446884.0,2047230.0,682410.0,354533.4016,1090155.0,446884.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,136.0,0.0,1.953859605,0.0,12,12,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,15.0,12.0,0.0,136.0,0,0,0,0,0,0,4,48,0,0,-1,-1,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.8947368421052632,"[('normal', 17), ('SCAREWARE_ANDROIDDEFENDER', 1), ('ADWARE_KOODOUS', 1)]",0.5879588276375433,0.9128187048576308,0.2182931609774166,57
17,11771714,38,54,10516,36338.0,1350,35,276.7368421,422.1706895,1350,26,672.9259259,621.5287559,3980.219023,7.815344477,129359.4945,1137411.168,10900000.0,3.0,11800000.0,318154.4324,1781521.109,10900000.0,17.0,11700000.0,220801.4151,1495304.623,10900000.0,3.0,0,0,0,0,1216.0,1728.0,3.228077067,4.587267411,26,1350,518.3225806,582.9876045,339874.547,0,0,0,0,0,0,0,0,1,523.9565217,276.7368421,672.9259259,1216.0,0,0,0,0,0,0,38,10516,54,36338,-1,-1,37,32,701715.0,0.0,701715.0,701715.0,10900000.0,0.0,10900000.0,10900000.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('SCAREWARE_ANDROIDDEFENDER', 1)]",0.8498812026312126,0.9864758645436017,0.29301853104414355,59
6,10111131,17,10,5230,5606.0,734,0,307.6470588,351.6724224,1460,0,560.6,484.681843,1071.6902,2.670324418,388889.6538,717018.8878,3136150.0,134.0,10100000.0,631945.6875,833831.5978,3136150.0,1736.0,9836716.0,1092968.444,1289229.873,3451112.0,134.0,0,0,0,0,360.0,212.0,1.681315374,0.989009044,0,1460,387.0,415.0506439,172267.037,0,0,0,1,0,0,0,0,0,401.3333333,307.6470588,560.6,360.0,0,0,0,0,0,0,17,5230,10,5606,65535,189,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.8 0.1 0.1 0.  0. ],0.6029471813027503,0.7894736842105263,"[('normal', 15), ('SMSMALWARE_FAKEINST', 3), ('RANSOMWARE_SIMPLOCKER', 1)]",0.5878781593735773,0.797577739256553,0.26651996018093055,54
17,100745,1,1,38,212.0,38,38,38.0,0.0,212,212,212.0,0.0,2481.51273,19.85210184,100745.0,0.0,100745.0,100745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32.0,20.0,9.926050921,9.926050921,38,212,96.0,100.4589468,10092.0,0,0,0,0,0,0,0,0,1,144.0,38.0,212.0,32.0,0,0,0,0,0,0,1,38,1,212,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.  0.  0.1],0.7980145920013804,0.7894736842105263,"[('normal', 15), ('SCAREWARE_ANDROIDDEFENDER', 3), ('RANSOMWARE_SIMPLOCKER', 1)]",0.5828974469174455,0.8481850552471806,0.15588760973327134,58
6,28377393,81,168,1539,212173.0,648,0,19.0,77.48790228,1418,0,1262.934524,419.1179666,7531.06531,8.774590393,114424.9718,1740945.611,27400000.0,0.0,28400000.0,354717.4125,3072997.083,27500000.0,8.0,922602.0,5524.562874,26868.99462,303730.0,2.0,0,0,0,0,2600.0,5384.0,2.854384827,5.920205566,0,1418,854.848,679.930661,462305.7037,0,0,0,1,0,0,0,0,2,858.2811245,19.0,1262.934524,2600.0,0,0,0,0,0,0,81,1539,168,212173,65535,350,14,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.7 0.1 0.  0.  0.2],0.5018021221268029,1.0,"[('normal', 19)]",0.5489527638363636,0.7341173673224451,0.16528920738654504,58
6,455,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4395.604396,455.0,0.0,455.0,455.0,455.0,455.0,0.0,455.0,455.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40.0,0.0,4395.604396,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40.0,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADWARE_KOODOUS,normal,1,[0.9 0.  0.  0.1 0. ],0.7980145920013804,0.8947368421052632,"[('normal', 17), ('RANSOMWARE_SIMPLOCKER', 2)]",0.5825085993592082,0.8852887672082422,0.1524120192552205,57
6,143092,1,2,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20.96553266,71546.0,100963.5346,142938.0,154.0,0.0,0.0,0.0,0.0,0.0,154.0,154.0,0.0,154.0,154.0,0,0,0,0,32.0,88.0,6.988510888,13.97702178,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32.0,0,0,0,0,0,0,1,0,2,0,362,1549,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.8 0.1 0.1 0.  0. ],0.6029471813027503,0.8947368421052632,"[('normal', 17), ('SMSMALWARE_FAKEINST', 2)]",0.5833080500683532,0.7307025181344763,0.12748189370104332,58
6,6454707,14,16,1878,7855.0,778,0,134.1428571,276.458331,1460,0,490.9375,604.458487,1507.891838,4.647770999,222576.1034,916979.3038,4965333.0,5.0,1489345.0,114565.0,123202.9808,298988.0,107.0,6191138.0,412742.5333,1275307.213,5000164.0,5.0,0,0,0,0,336.0,340.0,2.168959799,2.478811199,0,1460,313.9677419,500.883119,250883.8989,0,0,0,1,0,0,0,0,1,324.4333333,134.1428571,490.9375,336.0,0,0,0,0,0,0,14,1878,16,7855,65535,624,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.1 0.  0.  0. ],0.7980145920013804,0.9473684210526315,"[('normal', 18), ('SMSMALWARE_FAKEINST', 1)]",0.585604189344887,0.8063637603768117,0.295320131495797,56
6,30058392,5,5,365,2839.0,365,0,73.0,163.2329624,1460,0,567.8,778.0194085,106.5925283,0.332685794,3339821.333,9995463.996,30000000.0,228.0,64012.0,16003.0,16524.83497,30889.0,333.0,30000000.0,7508575.75,15000000.0,30000000.0,228.0,0,0,0,0,120.0,112.0,0.166342897,0.166342897,0,1460,291.2727273,568.6148241,323322.8182,0,0,0,1,0,0,0,0,1,320.4,73.0,567.8,120.0,0,0,0,0,0,0,5,365,5,2839,65535,123,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.5 0.  0.2 0.  0.3],0.36024061188708106,0.9473684210526315,"[('normal', 18), ('SMSMALWARE_FAKEINST', 1)]",0.4917083476646355,0.6611323689290997,0.2104406309701147,53
6,2176,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,919.1176471,2176.0,0.0,2176.0,2176.0,2176.0,2176.0,0.0,2176.0,2176.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40.0,0.0,919.1176471,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40.0,0,0,0,0,0,0,2,0,0,0,1401,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('RANSOMWARE_SIMPLOCKER', 1)]",0.5828927041424786,0.9424781706785061,0.18321044669006817,59
6,97860,2,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30.65603924,48930.0,46461.15816,81783.0,16077.0,81783.0,81783.0,0.0,81783.0,81783.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,32.0,20.43735949,10.21867975,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,1,0,114,114,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.8 0.  0.  0.  0.2],0.6890824929174288,0.8947368421052632,"[('normal', 17), ('RANSOMWARE_SIMPLOCKER', 1), ('ADWARE_KOODOUS', 1)]",0.5831130694867276,0.8117853684883463,0.1404459152373119,59
6,6003687,9,9,943,4089.0,611,0,104.7777778,203.9692243,1452,0,454.3333333,594.5449941,838.1516225,2.998157632,353158.0588,1201334.624,4998237.0,11.0,1005409.0,125676.125,178132.1235,465494.0,11.0,5740666.0,717583.25,1738972.213,5000301.0,17.0,0,0,0,0,200.0,200.0,1.499078816,1.499078816,0,1452,264.8421053,458.5355025,210254.807,0,0,0,1,0,0,0,0,1,279.5555556,104.7777778,454.3333333,200.0,0,0,0,0,0,0,9,943,9,4089,65535,16497,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RANSOMWARE_SIMPLOCKER,normal,1,[0.9 0.  0.  0.1 0. ],0.7980145920013804,0.9473684210526315,"[('normal', 18), ('SMSMALWARE_FAKEINST', 1)]",0.58307688121163,0.8574638342477228,0.3008997699737514,50
6,101430437,10,8,1177,5051.0,426,0,117.7,176.3506923,1448,0,631.375,594.7909447,61.40168754,0.177461525,5966496.294,24600000.0,101000000.0,13.0,101000000.0,11300000.0,33700000.0,101000000.0,1395.0,101000000.0,14500000.0,38300000.0,101000000.0,13.0,0,0,0,0,328.0,264.0,0.098589736,0.078871789,0,1448,327.7894737,473.900198,224581.3977,0,0,0,1,0,0,0,0,0,346.0,117.7,631.375,328.0,0,0,0,0,0,0,10,1177,8,5051,65535,1006,4,32,98893.0,0.0,98893.0,98893.0,101000000.0,0.0,101000000.0,101000000.0,normal,normal,0,[0.6 0.  0.3 0.1 0. ],0.44207495180802947,0.8421052631578947,"[('normal', 16), ('SCAREWARE_ANDROIDDEFENDER', 2), ('SMSMALWARE_FAKEINST', 1)]",1.0,0.6973792439244966,-0.23151905537059236,50
17,30728,1,1,27,155.0,27,27,27.0,0.0,155,155,155.0,0.0,5922.936735,65.08721687,30728.0,0.0,30728.0,30728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32.0,32.0,32.54360844,32.54360844,27,155,69.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,104.5,27.0,155.0,32.0,0,0,0,0,0,0,1,27,1,155,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.  0.  0.1],0.7980145920013804,1.0,"[('normal', 19)]",0.5829720695024408,0.8956872143136705,0.15892201310599535,59
6,164407,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12.16493215,164407.0,0.0,164407.0,164407.0,164407.0,164407.0,0.0,164407.0,164407.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,0.0,12.16493215,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,0,0,468,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.  0.1 0. ],0.7980145920013804,0.8947368421052632,"[('normal', 17), ('RANSOMWARE_SIMPLOCKER', 1), ('SMSMALWARE_FAKEINST', 1)]",0.5827744956978671,0.7361268359462456,0.15828784831436374,59
6,30,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66666.66667,30.0,0.0,30.0,30.0,30.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,0.0,66666.66667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,0,0,1390,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.8421052631578947,"[('normal', 16), ('RANSOMWARE_SIMPLOCKER', 3)]",0.5844005317537114,0.9405501497096387,0.3028902148845684,59
17,99724,1,1,38,212.0,38,38,38.0,0.0,212,212,212.0,0.0,2506.919097,20.05535277,99724.0,0.0,99724.0,99724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32.0,32.0,10.02767639,10.02767639,38,212,96.0,100.4589468,10092.0,0,0,0,0,0,0,0,0,1,144.0,38.0,212.0,32.0,0,0,0,0,0,0,1,38,1,212,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.  0.  0.1],0.7980145920013804,0.7894736842105263,"[('normal', 15), ('SCAREWARE_ANDROIDDEFENDER', 3), ('RANSOMWARE_SIMPLOCKER', 1)]",0.5828989567807241,0.8491305638461268,0.15588226813073758,58
6,30860819,7,7,410,2272.0,410,0,58.57142857,154.9654339,1131,0,324.5714286,550.9001292,86.90631315,0.453649658,2373909.154,8216423.544,29700000.0,29.0,1144072.0,190678.6667,226307.196,596714.0,58.0,30600000.0,5098688.667,12100000.0,29700000.0,29.0,0,0,0,0,184.0,160.0,0.226824829,0.226824829,0,1131,178.8,400.6183078,160495.0286,0,0,0,1,0,0,0,0,1,191.5714286,58.57142857,324.5714286,184.0,0,0,0,0,0,0,7,410,7,2272,65535,216,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.8 0.1 0.1 0.  0. ],0.6029471813027503,0.9473684210526315,"[('normal', 18), ('SMSMALWARE_FAKEINST', 1)]",0.34577167345652876,0.7897623247090964,0.2671003901333611,54
17,1815,1,1,40,80.0,40,40,40.0,0.0,80,80,80.0,0.0,66115.70248,1101.928375,1815.0,0.0,1815.0,1815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32.0,32.0,550.9641873,550.9641873,40,80,53.33333333,23.09401077,533.3333333,0,0,0,0,0,0,0,0,1,80.0,40.0,80.0,32.0,0,0,0,0,0,0,1,40,1,80,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.  0.  0.1],0.7980145920013804,0.8947368421052632,"[('normal', 17), ('SMSMALWARE_FAKEINST', 1), ('SCAREWARE_ANDROIDDEFENDER', 1)]",0.5905995625618372,0.8099191001479134,0.17671573064243506,57
6,4519,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,442.5757911,4519.0,0.0,4519.0,4519.0,4519.0,4519.0,0.0,4519.0,4519.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40.0,0.0,442.5757911,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40.0,0,0,0,0,0,0,2,0,0,0,1396,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMSMALWARE_FAKEINST,normal,1,[0.6 0.  0.  0.  0.4],0.5818343399209484,0.8947368421052632,"[('normal', 17), ('SCAREWARE_ANDROIDDEFENDER', 2)]",0.5828802348171701,0.6908743305148515,0.1133688976633554,59
6,63976864,17,18,2644,7832.0,686,0,155.5294118,257.8100361,1418,0,435.1111111,446.4806022,163.7466944,0.547072767,1881672.471,8999441.752,51700000.0,5.0,64000000.0,3998554.0,13000000.0,51700000.0,32.0,12200000.0,718090.9412,2624589.575,10900000.0,5.0,0,0,0,0,552.0,584.0,0.265721058,0.281351709,0,1418,291.0,386.2942624,149223.2571,0,0,0,1,0,0,0,0,1,299.3142857,155.5294118,435.1111111,552.0,0,0,0,0,0,0,17,2644,18,7832,65535,378,6,32,797017.0,0.0,797017.0,797017.0,10800000.0,0.0,10800000.0,10800000.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.8947368421052632,"[('normal', 17), ('ADWARE_KOODOUS', 1), ('SCAREWARE_ANDROIDDEFENDER', 1)]",0.9996764983374458,0.9921041799836203,0.3108437185978258,56
6,26000522,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.076921533,26000000.0,0.0,26000000.0,26000000.0,26000000.0,26000000.0,0.0,26000000.0,26000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40.0,0.0,0.076921533,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,40.0,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.8947368421052632,"[('normal', 17), ('ADWARE_KOODOUS', 1), ('RANSOMWARE_SIMPLOCKER', 1)]",0.9998843097859769,0.9876387454289006,0.2659078962902907,59
6,5204,1,3,1460,0.0,1460,1460,1460.0,0.0,0,0,0.0,0.0,280553.4204,768.6395081,1734.666667,506.3460608,2307.0,1345.0,0.0,0.0,0.0,0.0,0.0,3652.0,1826.0,680.2367235,2307.0,1345.0,0,0,0,0,20.0,72.0,192.159877,576.4796311,0,1460,584.0,799.674934,639480.0,0,0,0,0,1,0,0,0,3,730.0,1460.0,0.0,20.0,0,0,0,0,0,0,1,1460,3,0,125,1415,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.6 0.  0.  0.2 0.2],0.4095637166915911,0.9473684210526315,"[('normal', 18), ('ADWARE_KOODOUS', 1)]",0.7724263753801958,0.6845859416990812,0.1864934041590741,53
17,91614,1,1,34,199.0,34,34,34.0,0.0,199,199,199.0,0.0,2543.279411,21.83072456,91614.0,0.0,91614.0,91614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32.0,32.0,10.91536228,10.91536228,34,199,89.0,95.26279442,9075.0,0,0,0,0,0,0,0,0,1,133.5,34.0,199.0,32.0,0,0,0,0,0,0,1,34,1,199,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.1 0.  0.  0. ],0.7980145920013804,0.9473684210526315,"[('normal', 18), ('SCAREWARE_ANDROIDDEFENDER', 1)]",0.5828948016943107,0.8651553497766828,0.15644872572207474,56
6,27502,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,72.72198386,27502.0,0.0,27502.0,27502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32.0,32.0,36.36099193,36.36099193,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32.0,0,0,0,0,0,0,1,0,1,0,361,1638,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.  0.  0.1],0.7980145920013804,0.7894736842105263,"[('normal', 15), ('SCAREWARE_ANDROIDDEFENDER', 2), ('RANSOMWARE_SIMPLOCKER', 2)]",0.5828328947120819,0.878077633273553,0.15963901260506644,58
6,45981123,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.065244166,23000000.0,32500000.0,45900000.0,32107.0,46000000.0,23000000.0,32500000.0,45900000.0,32107.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60.0,0.0,0.065244166,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,60.0,0,0,0,0,0,0,3,0,0,0,2077,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.8 0.2 0.  0.  0. ],0.6890824929174288,0.9473684210526315,"[('normal', 18), ('RANSOMWARE_SIMPLOCKER', 1)]",0.9986686809733345,0.8323617145125446,0.23502968784547076,59
6,16632951,82,94,866,131092.0,433,0,10.56097561,67.20451513,1460,0,1394.595745,286.1198831,7933.529053,10.58140555,95045.43429,1192116.069,15800000.0,4.0,860572.0,10624.34568,33025.00269,242161.0,6.0,16500000.0,177898.4839,1635330.718,15800000.0,4.0,0,0,0,0,1660.0,1892.0,4.92997304,5.651432509,0,1460,745.5254237,724.6891424,525174.353,0,0,0,1,0,0,0,0,1,749.7613636,10.56097561,1394.595745,1660.0,0,0,0,0,0,0,82,866,94,131092,65535,31,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.6 0.  0.3 0.1 0. ],0.44207495180802947,0.8947368421052632,"[('normal', 17), ('SMSMALWARE_FAKEINST', 2)]",0.5837244412543796,0.6215792909057329,0.15994025463671738,58
6,930494,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.149395912,930494.0,0.0,930494.0,930494.0,930494.0,930494.0,0.0,930494.0,930494.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,0.0,2.149395912,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,0,0,3060,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.8947368421052632,"[('normal', 17), ('RANSOMWARE_SIMPLOCKER', 1), ('SMSMALWARE_FAKEINST', 1)]",0.5855234807918559,0.9709803028104986,0.19281709411525538,58
6,2428774,7,7,653,4928.0,653,0,93.28571429,246.8108009,1448,0,704.0,725.9311262,2297.867154,5.764225078,186828.7692,535274.7414,1943821.0,1.0,484953.0,80825.5,123912.6481,241948.0,2.0,2191118.0,365186.3333,781085.0751,1947223.0,1.0,0,0,0,0,232.0,232.0,2.882112539,2.882112539,0,1448,372.0666667,596.4821236,355790.9238,0,0,0,1,0,0,0,0,1,398.6428571,93.28571429,704.0,232.0,0,0,0,0,0,0,7,653,7,4928,65535,946,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.8 0.1 0.1 0.  0. ],0.6029471813027503,0.7894736842105263,"[('normal', 15), ('ADWARE_KOODOUS', 1), ('SMSMALWARE_FAKEINST', 1), ('SCAREWARE_ANDROIDDEFENDER', 1), ('RANSOMWARE_SIMPLOCKER', 1)]",0.5847870835583713,0.6117083700169101,0.25136280973732456,55
17,48432,1,1,27,64.0,27,27,27.0,0.0,64,64,64.0,0.0,1878.923026,41.29501156,48432.0,0.0,48432.0,48432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32.0,32.0,20.64750578,20.64750578,27,64,39.33333333,21.36195996,456.3333333,0,0,0,0,0,0,0,0,1,59.0,27.0,64.0,32.0,0,0,0,0,0,0,1,27,1,64,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,ADWARE_KOODOUS,1,[0.2 0.  0.  0.8 0. ],0.6890824929174288,0.15789473684210525,"[('normal', 15), ('ADWARE_KOODOUS', 3), ('SCAREWARE_ANDROIDDEFENDER', 1)]",0.5828178818315733,0.7151251973844367,-0.5709320715781337,59
6,229,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8733.624454,229.0,0.0,229.0,229.0,229.0,229.0,0.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40.0,0.0,8733.624454,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40.0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.583060299159002,0.9644196388231911,0.1604769791783496,60
6,55802,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35.84100928,55802.0,0.0,55802.0,55802.0,55802.0,55802.0,0.0,55802.0,55802.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,0.0,35.84100928,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,0,0,350,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('ADWARE_KOODOUS', 1)]",0.5828212312376163,0.9611383778847146,0.19190971031103107,59
6,24,1,1,55,0.0,55,55,55.0,0.0,0,0,0.0,0.0,2291666.667,83333.33333,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32.0,32.0,41666.66667,41666.66667,0,55,36.66666667,31.75426481,1008.333333,0,1,0,0,1,0,0,0,1,55.0,55.0,0.0,32.0,0,0,0,0,0,0,1,55,1,0,340,340,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.8890634391302626,0.9928731858574318,0.2947572264260942,59
6,7779852,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.257074299,7779852.0,0.0,7779852.0,7779852.0,7779852.0,7779852.0,0.0,7779852.0,7779852.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40.0,0.0,0.257074299,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,40.0,0,0,0,0,0,0,2,0,0,0,1597,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCAREWARE_ANDROIDDEFENDER,normal,1,[1. 0. 0. 0. 0.],1.0,0.8947368421052632,"[('normal', 17), ('RANSOMWARE_SIMPLOCKER', 1), ('SMSMALWARE_FAKEINST', 1)]",0.9594361074052523,0.9604215276901805,0.23149201666271987,57
