Raw Read Error Rate,SpinUpTime,Reallocated Sector Count,Seek Error Rate,Power on Hours,Reported Uncorrectable Error,High Fly Writes,Temperature Celsius,Hardware ECC Recovered,Current Pending Sector,Reallocated Sectors Count,Current Pending Sectors counts,true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,Trust Calculator on 19 Neighbors - Trust,Trust Calculator on 19 Neighbors - Detail,External Calculator (NaiveBayes),Combined Calculator (XGBoost),Multiple Combined Calculator (3 classifiers),Confidence Interval (0.9999%)
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.939394,-0.6,-0.204301,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999966623,0.9987269495613873,0.9511736942397374,10
0.193548,1.0,1.0,0.536585,0.157895,1.0,0.959596,-0.6,-0.11828,1.0,-0.98913,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999962549,0.9996830099553335,0.9629760855076324,10
0.451613,1.0,1.0,0.560976,0.052632,1.0,0.717172,-0.542857,-0.139785,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999974041,0.9971374524757266,0.9625684349880591,10
0.419355,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.542857,-0.333333,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999864653,0.9975639441981912,0.957507429950963,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.657143,-0.075269,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999962353,0.9985079681500793,0.9457922132988639,10
0.451613,1.0,0.979798,0.536585,0.157895,1.0,-0.030303,-0.6,-0.268817,1.0,-0.975898,-1.0,normal,normal,0,[0.9 0.1],0.5310044064107188,1.0,"[('normal', 19)]",0.9999999999966387,0.7629216522404376,0.7344245773708603,10
0.193548,0.62963,1.0,0.390244,0.578947,1.0,1.0,-0.657143,-0.139785,1.0,-0.998582,-1.0,fail,fail,0,[0.2 0.8],0.2780719051126377,0.7368421052631579,"[('fail', 14), ('normal', 5)]",0.9998856216386098,0.6001094256522127,0.06725900934210405,10
0.451613,1.0,1.0,0.609756,0.052632,1.0,1.0,-0.542857,-0.139785,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999951964,0.9979116176255047,0.9649047742324767,10
0.193548,1.0,1.0,0.536585,0.052632,1.0,0.878788,-0.6,-0.11828,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999956745,0.9994679866358638,0.9537564867306072,9
0.225806,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.096774,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999963283,0.9991135357413441,0.9523187004900615,10
0.419355,1.0,1.0,0.609756,0.052632,1.0,0.959596,-0.657143,-0.032258,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999914541,0.9958561323583126,0.9568642481919474,10
0.290323,1.0,0.818182,0.560976,0.052632,1.0,1.0,-0.6,-0.139785,1.0,-0.811437,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999886545,0.9943453343585134,0.9382103622248907,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.657143,0.010753,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999937026,0.9987883362919092,0.9473245125374344,10
0.354839,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.371429,-0.247312,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999981923,0.9995070541044697,0.9696911355283021,10
0.290323,1.0,0.959596,0.560976,-0.368421,1.0,1.0,-0.371429,-0.311828,1.0,-0.947543,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,0.7368421052631579,"[('fail', 14), ('normal', 5)]",0.9999999988692411,0.7541480110452894,-0.6712306570536123,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,0.959596,-0.257143,-0.075269,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999993635,0.9996337465126999,0.9779272273128378,10
0.096774,0.555556,-1.0,0.487805,0.052632,0.656566,0.171717,-0.371429,-0.268817,1.0,0.983459,-1.0,fail,fail,0,[0. 1.],1.0,0.7368421052631579,"[('fail', 14), ('normal', 5)]",1.0,0.9942665016278625,0.9949578291791424,10
0.129032,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.2,-0.225806,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999986976,0.9995070541044697,0.9801185558971128,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.485714,-0.139785,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999982448,0.999721802334534,0.9618820310591621,9
0.451613,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.085714,-0.075269,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999998395,0.9995811687840614,0.9851645735722899,10
0.096774,1.0,1.0,0.536585,0.052632,1.0,0.878788,-0.485714,-0.311828,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999974173,0.9994210677105002,0.9621692236187066,8
0.419355,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.371429,-0.225806,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999983589,0.9986531552858651,0.971871154590419,10
0.451613,1.0,-1.0,0.560976,-0.263158,1.0,-0.656566,-0.371429,-0.225806,1.0,0.935255,-1.0,fail,fail,0,[0. 1.],1.0,0.9473684210526315,"[('fail', 18), ('normal', 1)]",1.0,0.9970108915586025,0.8801486357039249,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.79798,-0.428571,-0.11828,1.0,-0.993856,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999985179,0.9995995170320384,0.9684392135358947,10
0.16129,1.0,1.0,0.536585,0.052632,1.0,0.454545,-0.6,-0.010753,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999918454,0.9993716572062112,0.9597496318681392,10
0.387097,1.0,1.0,0.536585,0.157895,1.0,1.0,-0.657143,-0.075269,1.0,-0.992439,-1.0,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.9999999999971528,0.9991953821736388,0.9576734187821785,10
0.387097,1.0,1.0,0.560976,0.052632,1.0,0.59596,-0.657143,-0.075269,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999967429,0.998146079829894,0.9545309588820422,10
0.322581,1.0,1.0,0.536585,0.157895,1.0,0.979798,-0.657143,-0.032258,1.0,-0.996692,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999962738,0.9992458819760941,0.9588021138844779,9
0.387097,1.0,1.0,0.536585,0.157895,1.0,0.79798,-0.542857,-0.311828,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999922093,0.9996028383320663,0.966849516897143,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.2,-0.096774,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999996618,0.9995455606258474,0.9805918123856189,10
0.387097,1.0,-1.0,0.585366,-0.578947,0.979798,0.79798,-0.714286,-0.182796,1.0,0.935255,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9970464105717838,0.976898741771364,9
0.419355,1.0,1.0,0.609756,0.052632,1.0,0.979798,-0.6,-0.139785,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999947523,0.9968458469957113,0.9604637522704623,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.939394,-0.6,-0.247312,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999952641,0.9987851665355265,0.9506428410547588,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.11828,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999972168,0.99947678623721,0.9519671619401775,10
0.225806,0.703704,1.0,0.536585,-0.157895,1.0,1.0,-0.371429,-0.16129,1.0,-1.0,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,0.8421052631578947,"[('fail', 16), ('normal', 3)]",0.9943248976303202,0.7578525654466275,-0.4370316224182471,9
0.290323,1.0,1.0,0.390244,0.578947,1.0,0.939394,-0.257143,-0.16129,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999985526947,0.9993891590856947,0.9914839494167819,9
0.451613,0.703704,1.0,0.536585,-0.157895,1.0,1.0,-0.371429,-0.139785,1.0,-1.0,-1.0,fail,fail,0,[0. 1.],1.0,0.8947368421052632,"[('fail', 17), ('normal', 2)]",0.9953710245511831,0.9932496007531881,-0.6665763389397004,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.182796,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999968324,0.9995009722188115,0.950990612001199,10
0.387097,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.542857,-0.053763,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999972419,0.9985832481179386,0.9608275338332776,10
0.387097,1.0,1.0,0.585366,-0.263158,1.0,0.959596,-0.428571,-0.11828,1.0,-0.999055,-1.0,fail,fail,0,[0.2 0.8],0.2780719051126377,0.631578947368421,"[('fail', 12), ('normal', 7)]",0.9999999999504771,0.44744899617452105,-0.5774191497011564,10
0.290323,1.0,-1.0,0.536585,0.052632,1.0,0.090909,-0.6,-0.182796,1.0,0.935255,-1.0,normal,normal,0,[0.8 0.2],0.2780719051126377,0.2631578947368421,"[('fail', 14), ('normal', 5)]",1.0,0.24087114380616625,-0.5127080492578356,10
0.483871,1.0,1.0,0.536585,0.157895,1.0,1.0,-0.657143,-0.053763,1.0,-0.98724,-1.0,normal,normal,0,[1. 0.],1.0,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.9999999999958328,0.9989567688899115,0.9573070272312392,10
0.387097,-0.407407,1.0,0.560976,-0.368421,1.0,1.0,-0.771429,-0.268817,1.0,-1.0,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,1.0,"[('fail', 19)]",1.0,0.7623977581465069,0.7654905470088931,10
0.419355,1.0,0.878788,0.585366,-0.789474,1.0,1.0,-0.257143,-0.204301,1.0,-0.872401,-1.0,fail,fail,0,[0.2 0.8],0.2780719051126377,1.0,"[('fail', 19)]",0.9998447854932361,0.6187554349185892,-0.3338876987909587,8
0.419355,1.0,1.0,0.536585,0.052632,1.0,0.232323,-0.485714,-0.225806,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999979244,0.9992683687014505,0.9681807563946383,9
0.225806,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.096774,1.0,-0.992439,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999963252,0.9986061716917902,0.9519892666341051,10
0.0,1.0,1.0,0.512195,0.157895,1.0,1.0,-0.6,-0.397849,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999994274527,0.9993399797240272,0.9576539397196543,10
0.354839,1.0,1.0,0.609756,0.052632,1.0,0.979798,0.085714,-0.075269,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999533,0.9994538683677092,0.9924232980202299,10
0.419355,1.0,1.0,0.560976,0.052632,1.0,1.0,0.028571,-0.225806,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999327,0.9988217608770356,0.9891436378669031,10
0.451613,1.0,1.0,0.560976,0.052632,1.0,0.858586,-0.314286,-0.11828,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999991284,0.9993129406357184,0.9769640253747589,9
0.193548,1.0,-1.0,0.560976,-0.263158,0.939394,0.919192,-0.542857,-0.182796,1.0,0.935255,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.997217332245782,0.9365034539272316,10
0.419355,1.0,0.717172,0.536585,0.052632,1.0,1.0,-0.657143,-0.290323,1.0,-0.715028,-1.0,normal,normal,0,[0.9 0.1],0.5310044064107188,1.0,"[('normal', 19)]",0.9999999997730328,0.7550135161222342,0.6751760702800359,10
0.387097,1.0,1.0,0.390244,0.578947,1.0,0.959596,-0.485714,-0.075269,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999950867219,0.9989242606097832,0.9852596170606841,9
0.354839,1.0,1.0,0.609756,0.052632,1.0,0.959596,0.371429,-0.16129,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999989,0.9992489056894556,0.9962484590976298,9
0.419355,1.0,1.0,0.512195,0.157895,1.0,0.858586,-0.485714,-0.225806,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999971632,0.9981434077490121,0.9689327210306752,8
0.16129,0.555556,1.0,0.536585,0.157895,1.0,0.89899,-0.485714,0.010753,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,0.3157894736842105,"[('fail', 13), ('normal', 6)]",0.9999998445551778,0.9742617830634117,-0.34192658737075776,9
0.290323,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.485714,-0.096774,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999980529,0.9996416063222568,0.9626848745123148,9
0.354839,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.028571,-0.16129,1.0,-0.993856,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999214,0.9991010382655077,0.9877523107106999,9
0.419355,1.0,1.0,0.512195,0.157895,1.0,0.959596,-0.657143,-0.204301,1.0,-0.998582,-1.0,normal,normal,0,[0.9 0.1],0.5310044064107188,1.0,"[('normal', 19)]",0.9999999999959372,0.7618886893109802,0.7192126390219823,10
0.451613,1.0,-1.0,0.536585,-0.263158,1.0,1.0,-0.714286,-0.16129,1.0,0.935255,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9947051974013448,0.9572129467596572,9
0.387097,1.0,1.0,0.536585,0.157895,1.0,1.0,-0.542857,-0.204301,1.0,-0.990076,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999997581,0.9994798675761558,0.9657601766764835,10
0.354839,0.555556,0.575758,0.536585,-0.368421,1.0,1.0,0.028571,-0.268817,1.0,-0.579395,-1.0,fail,fail,0,[0.3 0.7],0.1187091007693073,0.47368421052631576,"[('normal', 10), ('fail', 9)]",0.9999999999556143,0.5547577386654149,0.46709870232708867,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.657143,-0.11828,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999970391,0.9978201785124838,0.9457919864404377,10
0.193548,0.62963,1.0,0.365854,0.578947,1.0,1.0,-0.885714,-0.053763,1.0,-1.0,-1.0,fail,fail,0,[0.2 0.8],0.2780719051126377,0.8421052631578947,"[('fail', 16), ('normal', 3)]",0.9999752542662425,0.6129931726487347,0.30966181452111097,10
0.225806,0.481481,1.0,0.560976,-0.263158,1.0,-1.0,-0.714286,-0.075269,1.0,-1.0,-1.0,fail,fail,0,[0. 1.],1.0,0.10526315789473684,"[('normal', 17), ('fail', 2)]",0.9999999999999954,0.9903971310704947,0.9325773864409518,10
0.193548,1.0,1.0,0.536585,0.157895,1.0,0.939394,0.028571,-0.075269,1.0,-0.994329,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999335,0.9996463622373994,0.9918881966228185,10
0.419355,1.0,0.959596,0.536585,0.052632,1.0,1.0,-0.2,-0.11828,1.0,-0.951796,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999996276,0.9996381667151581,0.9784082816820829,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.272727,-0.142857,-0.11828,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999998385,0.9998019190388732,0.9860903197289415,10
0.322581,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.314286,-0.11828,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999992711,0.9997941007895861,0.9744499733443587,9
0.419355,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.428571,-0.096774,1.0,-0.994802,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999985282,0.9995621192501858,0.9665638805869704,10
0.451613,1.0,0.272727,0.560976,-0.263158,1.0,0.757576,-0.714286,-0.182796,1.0,-0.293006,-1.0,fail,fail,0,[0.3 0.7],0.1187091007693073,0.47368421052631576,"[('normal', 10), ('fail', 9)]",0.9598061512419855,0.5530372221886347,-0.22140100220576908,10
0.258065,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.542857,-0.247312,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.99999999999529,0.9991648941067979,0.9559613856286129,10
0.419355,1.0,1.0,0.536585,0.052632,1.0,0.838384,-0.542857,-0.096774,1.0,-0.996692,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999976074,0.998991662170738,0.9589052177589882,10
0.387097,1.0,-1.0,0.560976,-0.368421,1.0,0.616162,-0.714286,-0.182796,1.0,0.935255,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9970464105717838,0.9607707457845777,10
0.290323,0.481481,1.0,0.536585,0.157895,1.0,0.454545,-0.6,-0.096774,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,0.2631578947368421,"[('fail', 14), ('normal', 5)]",0.9999999999999781,0.9518019817769527,-0.7766054280335815,10
0.354839,1.0,1.0,0.536585,0.157895,1.0,0.979798,-0.657143,-0.225806,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999961879,0.9991584256058559,0.9565511293108964,10
0.258065,1.0,1.0,0.536585,0.157895,1.0,1.0,-0.657143,-0.139785,1.0,-0.992439,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999969063,0.9992934552719817,0.9573245621341796,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.575758,-0.142857,-0.182796,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999997569,0.9995553672197275,0.9846517836618034,10
0.387097,0.555556,1.0,0.512195,0.157895,1.0,1.0,-0.657143,-0.247312,1.0,-0.999055,-1.0,normal,normal,0,[0.7 0.3],0.1187091007693073,0.21052631578947367,"[('fail', 15), ('normal', 4)]",0.9999998067491552,-0.06364733650602206,-0.2919176904097696,10
0.322581,1.0,1.0,0.512195,0.157895,1.0,0.858586,-0.6,-0.225806,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999959733,0.9992925844853744,0.9601526908324702,8
0.290323,1.0,0.717172,0.560976,0.052632,1.0,0.737374,-0.371429,-0.16129,1.0,-0.710302,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999691837,0.9969661678187549,0.9565829783367318,9
0.290323,1.0,1.0,0.487805,0.157895,1.0,1.0,-0.485714,-0.053763,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999967027,0.9927292987704277,0.9671610401681021,9
0.290323,1.0,1.0,0.390244,0.578947,1.0,1.0,-0.314286,-0.096774,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999979561283,0.9990535768447444,0.9901947002331286,10
-0.193548,0.555556,-0.919192,0.463415,0.368421,0.010101,1.0,-0.6,-0.655914,1.0,0.849244,-0.997753,fail,fail,0,[0. 1.],1.0,0.8421052631578947,"[('fail', 16), ('normal', 3)]",1.0,0.9944309741258621,0.9975069775681608,10
0.354839,1.0,0.878788,0.536585,0.052632,1.0,0.979798,-0.657143,-0.225806,1.0,-0.88138,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999922266,0.9895610148087144,0.9326434635699892,8
0.290323,1.0,0.979798,0.536585,0.052632,1.0,0.979798,-0.6,-0.16129,1.0,-0.970227,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999969869,0.9951634630560875,0.9493009477054418,9
0.419355,0.481481,1.0,0.487805,0.157895,1.0,1.0,-0.657143,-0.075269,1.0,-1.0,-1.0,fail,fail,0,[0. 1.],1.0,0.7894736842105263,"[('fail', 15), ('normal', 4)]",0.9999999999999899,0.9911967013031244,0.8909816477554475,10
0.387097,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.542857,-0.139785,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999977521,0.9987169738160446,0.9598269938863604,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.89899,-0.542857,-0.11828,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999976281,0.9994063522317447,0.9585829086341269,10
0.225806,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.714286,-0.032258,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999935979,0.9966415024828166,0.9409674337594066,10
0.419355,1.0,1.0,0.609756,0.052632,1.0,1.0,-0.314286,-0.204301,1.0,-0.996692,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999981379,0.9991677031503059,0.97879794766985,10
0.290323,1.0,0.979798,0.560976,0.052632,1.0,0.959596,-0.6,-0.16129,1.0,-0.968809,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999968705,0.9894860666245222,0.9529437621355356,9
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.939394,-0.6,-0.139785,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999973808,0.9986143782734871,0.9521180773152601,10
0.419355,1.0,0.878788,0.585366,-0.789474,1.0,1.0,-0.371429,-0.11828,1.0,-0.870983,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,1.0,"[('fail', 19)]",0.999757456663968,0.6958905867726926,-0.26186792263305164,8
0.096774,1.0,1.0,0.536585,0.052632,1.0,0.777778,-0.485714,-0.333333,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999637272,0.999431380070746,0.9629012238243444,9
0.225806,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.2,-0.247312,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999999181,0.9994888586224988,0.9797697042223429,10
0.451613,1.0,1.0,0.536585,0.157895,1.0,0.777778,-0.657143,-0.053763,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999963047,0.9988951828563586,0.9604594853559911,10
0.064516,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.657143,-0.010753,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999973951,0.9974575957749039,0.9516428583248331,10
0.258065,1.0,0.838384,0.536585,0.052632,0.979798,1.0,-0.371429,-0.16129,1.0,-0.8431,-1.0,normal,normal,0,[0.6 0.4],0.02904940554533142,1.0,"[('normal', 19)]",0.9999999963739911,0.511084253525529,0.47465167919143453,8
0.129032,1.0,1.0,0.536585,0.052632,1.0,0.89899,-0.257143,-0.096774,1.0,-0.989603,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999986164,0.9994190620491281,0.978403262104036,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,0.838384,-0.657143,-0.247312,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999937219,0.997744710650295,0.9456555012626552,10
0.193548,1.0,1.0,0.536585,0.157895,1.0,1.0,-0.657143,-0.16129,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999955473,0.9995107016293332,0.957555871455981,9
0.258065,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.142857,-0.16129,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999997317,0.9994154153391719,0.9840643716975555,9
0.032258,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.657143,-0.268817,1.0,-0.999527,-1.0,normal,normal,0,[0.9 0.1],0.5310044064107188,1.0,"[('normal', 19)]",0.9999999999510738,0.7629518401303712,0.7102488514705314,10
0.387097,1.0,1.0,0.609756,0.052632,1.0,0.959596,-0.428571,-0.11828,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999997388,0.999510683468543,0.9734981689329724,10
0.419355,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.314286,-0.053763,1.0,-0.982042,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999990549,0.9994141316274181,0.9739263754851987,10
0.419355,1.0,0.979798,0.512195,0.157895,1.0,0.838384,-0.542857,-0.075269,1.0,-0.970699,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999973308,0.9684784896671772,0.9645803529933089,10
0.387097,1.0,-1.0,0.609756,0.052632,1.0,1.0,-0.085714,-0.139785,1.0,0.935255,-1.0,normal,normal,0,[0.7 0.3],0.1187091007693073,0.2631578947368421,"[('fail', 14), ('normal', 5)]",1.0,0.3021255798570047,-0.2877948611839321,10
0.483871,1.0,1.0,0.536585,0.052632,1.0,-1.0,-0.657143,-0.096774,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999997159,0.9979618284851313,0.967475761209765,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.371429,-0.204301,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999987098,0.9996638809680007,0.9699891395397824,10
