pixel_0_0,pixel_0_1,pixel_0_2,pixel_0_3,pixel_0_4,pixel_0_5,pixel_0_6,pixel_0_7,pixel_1_0,pixel_1_1,pixel_1_2,pixel_1_3,pixel_1_4,pixel_1_5,pixel_1_6,pixel_1_7,pixel_2_0,pixel_2_1,pixel_2_2,pixel_2_3,pixel_2_4,pixel_2_5,pixel_2_6,pixel_2_7,pixel_3_0,pixel_3_1,pixel_3_2,pixel_3_3,pixel_3_4,pixel_3_5,pixel_3_6,pixel_3_7,pixel_4_0,pixel_4_1,pixel_4_2,pixel_4_3,pixel_4_4,pixel_4_5,pixel_4_6,pixel_4_7,pixel_5_0,pixel_5_1,pixel_5_2,pixel_5_3,pixel_5_4,pixel_5_5,pixel_5_6,pixel_5_7,pixel_6_0,pixel_6_1,pixel_6_2,pixel_6_3,pixel_6_4,pixel_6_5,pixel_6_6,pixel_6_7,pixel_7_0,pixel_7_1,pixel_7_2,pixel_7_3,pixel_7_4,pixel_7_5,pixel_7_6,pixel_7_7,target,true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,Trust Calculator on 19 Neighbors - Trust,Trust Calculator on 19 Neighbors - Detail,External Calculator (NaiveBayes),Confidence Interval (0.9999%)
0.0,1.0,9.0,15.0,16.0,6.0,0.0,0.0,0.0,13.0,15.0,10.0,16.0,11.0,0.0,0.0,0.0,5.0,3.0,4.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,11.0,0.0,0.0,0.0,12.0,5.0,3.0,13.0,14.0,0.0,0.0,0.0,10.0,16.0,16.0,14.0,5.0,0.0,3,3,3,0,[0.  0.  0.1 0.9 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0,"[(3, 19)]",1.0,49
0.0,0.0,3.0,11.0,16.0,15.0,2.0,0.0,0.0,4.0,16.0,10.0,4.0,16.0,4.0,0.0,0.0,7.0,6.0,0.0,5.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,6.0,15.0,6.0,1.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,0.0,0.0,7,7,7,0,[0.  0.1 0.  0.2 0.  0.1 0.  0.6 0.  0. ],0.5270967493629823,1.0,"[(7, 19)]",1.0,49
0.0,0.0,2.0,16.0,13.0,1.0,0.0,0.0,0.0,0.0,6.0,15.0,16.0,7.0,0.0,0.0,0.0,0.0,3.0,6.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,6.0,14.0,16.0,4.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,13.0,10.0,3.0,0.0,0.0,0.0,4.0,11.0,15.0,16.0,10.0,0.0,2,2,2,0,[0.  0.  0.9 0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,0.8947368421052632,"[(2, 17), (1, 2)]",1.0,50
0.0,0.0,2.0,14.0,15.0,4.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,14.0,16.0,14.0,2.0,0.0,0.0,0.0,4.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,3.0,15.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,13.0,2.0,0.0,0.0,1,1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,0.9473684210526315,"[(1, 18), (8, 1)]",1.0,49
0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,16.0,16.0,14.0,1.0,0.0,0.0,4.0,16.0,1.0,4.0,15.0,6.0,0.0,0.0,0.0,5.0,14.0,15.0,10.0,0.0,6,6,6,0,[0.  0.  0.  0.  0.  0.  0.9 0.1 0.  0. ],0.8588182584953924,1.0,"[(6, 19)]",1.0,53
0.0,0.0,4.0,10.0,15.0,16.0,4.0,0.0,0.0,0.0,13.0,14.0,9.0,16.0,3.0,0.0,0.0,0.0,2.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,3.0,4.0,13.0,14.0,2.0,0.0,0.0,5.0,16.0,16.0,16.0,16.0,8.0,0.0,0.0,4.0,9.0,12.0,14.0,1.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,4.0,0.0,0.0,0.0,7,7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0,"[(7, 19)]",1.0,49
0.0,0.0,9.0,15.0,6.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,4.0,14.0,5.0,11.0,13.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,12.0,4.0,0.0,0.0,8.0,11.0,0.0,0.0,7.0,5.0,0.0,0.0,4.0,13.0,1.0,1.0,10.0,6.0,0.0,0.0,2.0,16.0,15.0,15.0,14.0,1.0,0.0,0.0,0.0,8.0,15.0,11.0,4.0,0.0,0.0,0,0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0,"[(0, 19)]",1.0,50
0.0,0.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,10.0,1.0,0.0,0.0,2.0,15.0,6.0,1.0,10.0,8.0,0.0,0.0,0.0,10.0,10.0,0.0,9.0,9.0,0.0,0.0,0.0,2.0,12.0,16.0,15.0,1.0,0.0,6,6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0,"[(6, 19)]",1.0,47
0.0,0.0,4.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,16.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,14.0,7.0,6.0,11.0,0.0,0.0,0.0,0.0,6.0,15.0,15.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,1.0,4.0,4.0,6.0,12.0,10.0,0.0,0.0,1.0,6.0,11.0,15.0,12.0,1.0,0.0,9,9,9,0,[0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.9],0.8588182584953924,0.8947368421052632,"[(9, 17), (5, 2)]",1.0,47
0.0,0.0,4.0,15.0,13.0,3.0,0.0,0.0,0.0,1.0,16.0,13.0,16.0,15.0,1.0,0.0,0.0,6.0,15.0,0.0,4.0,16.0,4.0,0.0,0.0,3.0,15.0,14.0,16.0,14.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,11.0,12.0,8.0,16.0,5.0,0.0,0.0,0.0,16.0,10.0,12.0,16.0,3.0,0.0,0.0,0.0,7.0,16.0,13.0,7.0,0.0,0.0,8,8,8,0,[0.  0.1 0.  0.  0.  0.  0.  0.  0.9 0. ],0.8588182584953924,0.8947368421052632,"[(8, 17), (9, 2)]",1.0,48
0.0,0.0,14.0,16.0,14.0,6.0,0.0,0.0,0.0,0.0,7.0,10.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,7.0,0.0,0.0,0.0,5.0,9.0,14.0,16.0,7.0,0.0,0.0,0.0,13.0,16.0,16.0,10.0,1.0,0.0,3,3,3,0,[0.1 0.  0.  0.9 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0,"[(3, 19)]",1.0,49
0.0,0.0,8.0,14.0,16.0,16.0,2.0,0.0,0.0,0.0,11.0,6.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,1.0,11.0,16.0,16.0,16.0,12.0,0.0,0.0,2.0,12.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,1.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,7,7,7,0,[0.  0.  0.  0.  0.2 0.  0.  0.8 0.  0. ],0.7826779887263511,1.0,"[(7, 19)]",1.0,50
0.0,1.0,10.0,15.0,16.0,13.0,3.0,0.0,0.0,5.0,14.0,5.0,5.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,0.0,0.0,0.0,2.0,3.0,13.0,12.0,0.0,0.0,0.0,0.0,15.0,13.0,7.0,0.0,0.0,0.0,3,3,3,0,[0.  0.  0.1 0.7 0.  0.  0.  0.1 0.  0.1],0.5915686280099797,0.8947368421052632,"[(3, 17), (9, 1), (2, 1)]",1.0,52
0.0,1.0,14.0,16.0,16.0,14.0,1.0,0.0,0.0,0.0,10.0,13.0,6.0,4.0,0.0,0.0,0.0,3.0,15.0,11.0,3.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,7.0,12.0,16.0,5.0,0.0,0.0,0.0,2.0,15.0,15.0,5.0,0.0,0.0,0.0,5,5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,"[(5, 19)]",1.0,47
0.0,0.0,4.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,11.0,2.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,13.0,1.0,0.0,0.0,2.0,16.0,14.0,15.0,16.0,5.0,0.0,0.0,0.0,5.0,15.0,14.0,7.0,0.0,0.0,6,6,6,0,[0.  0.1 0.  0.  0.2 0.  0.7 0.  0.  0. ],0.651774627142776,0.9473684210526315,"[(6, 18), (4, 1)]",1.0,50
0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,16.0,8.0,2.0,0.0,0.0,0.0,5.0,14.0,16.0,11.0,1.0,0.0,0.0,0.0,3.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,16.0,0.0,0.0,0.0,0.0,1.0,16.0,7.0,16.0,5.0,0.0,0.0,0.0,0.0,11.0,16.0,13.0,1.0,0.0,0.0,8,8,8,0,[0.1 0.  0.4 0.  0.  0.  0.  0.  0.5 0. ],0.5903089986991944,0.7894736842105263,"[(8, 15), (1, 4)]",1.0,49
0.0,2.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,13.0,12.0,14.0,7.0,0.0,0.0,0.0,0.0,8.0,6.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,13.0,14.0,12.0,0.0,0.0,3.0,16.0,14.0,8.0,8.0,7.0,0.0,2,2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0,"[(2, 19)]",1.0,51
0.0,0.0,8.0,14.0,15.0,6.0,0.0,0.0,0.0,4.0,16.0,12.0,14.0,11.0,0.0,0.0,0.0,4.0,8.0,1.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,7.0,0.0,0.0,0.0,4.0,11.0,8.0,14.0,7.0,0.0,0.0,0.0,11.0,16.0,16.0,10.0,0.0,0.0,3,3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0,"[(3, 19)]",1.0,49
0.0,0.0,13.0,14.0,10.0,2.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,0.0,0.0,0.0,4.0,16.0,16.0,14.0,2.0,0.0,0.0,0.0,8.0,16.0,16.0,7.0,0.0,0.0,0.0,3.0,15.0,16.0,16.0,4.0,0.0,0.0,0.0,1.0,16.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,14.0,16.0,13.0,3.0,0.0,0.0,1,1,1,0,[0.  0.7 0.  0.1 0.1 0.  0.  0.1 0.  0. ],0.5915686280099797,0.7368421052631579,"[(1, 14), (8, 5)]",1.0,50
0.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,0.0,0.0,8.0,16.0,9.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,14.0,2.0,0.0,0.0,2.0,16.0,9.0,3.0,13.0,7.0,0.0,0.0,0.0,11.0,14.0,7.0,16.0,9.0,0.0,0.0,0.0,1.0,10.0,14.0,10.0,2.0,0.0,6,6,6,0,[0.  0.  0.1 0.  0.  0.  0.9 0.  0.  0. ],0.8588182584953924,0.9473684210526315,"[(6, 18), (5, 1)]",1.0,49
0.0,0.0,12.0,16.0,15.0,6.0,0.0,0.0,0.0,0.0,15.0,12.0,7.0,15.0,1.0,0.0,0.0,1.0,15.0,15.0,7.0,16.0,4.0,0.0,0.0,1.0,12.0,16.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,4.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,16.0,6.0,0.0,0.0,0.0,13.0,16.0,16.0,15.0,1.0,0.0,9,9,9,0,[0.  0.  0.  0.2 0.  0.1 0.1 0.  0.1 0.5],0.40969100130080555,0.9473684210526315,"[(9, 18), (8, 1)]",1.0,47
0.0,2.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,3.0,10.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,15.0,12.0,5.0,0.0,0.0,2.0,16.0,16.0,16.0,16.0,15.0,2.0,0.0,2.0,15.0,14.0,12.0,12.0,7.0,0.0,2,2,2,0,[0.  0.1 0.8 0.  0.  0.  0.  0.  0.1 0. ],0.7224719895935549,0.9473684210526315,"[(2, 18), (1, 1)]",1.0,46
0.0,0.0,2.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,14.0,9.0,0.0,0.0,0.0,3.0,15.0,1.0,10.0,9.0,0.0,0.0,0.0,2.0,7.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,6.0,0.0,0.0,0.0,0.0,7.0,16.0,13.0,14.0,16.0,4.0,0.0,0.0,4.0,15.0,0.0,0.0,5.0,4.0,2,2,2,0,[0.1 0.  0.5 0.  0.1 0.  0.  0.2 0.1 0. ],0.40969100130080555,1.0,"[(2, 19)]",1.0,47
0.0,0.0,1.0,9.0,16.0,16.0,16.0,1.0,0.0,0.0,8.0,15.0,10.0,14.0,13.0,0.0,0.0,0.0,14.0,6.0,0.0,14.0,6.0,0.0,0.0,0.0,6.0,2.0,6.0,16.0,3.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,6.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,7,7,7,0,[0.  0.  0.  0.  0.  0.1 0.  0.8 0.  0.1],0.7224719895935549,1.0,"[(7, 19)]",1.0,51
0.0,1.0,14.0,16.0,16.0,11.0,2.0,0.0,0.0,0.0,14.0,9.0,2.0,10.0,11.0,0.0,0.0,0.0,5.0,16.0,5.0,14.0,5.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,5.0,0.0,0.0,0.0,7.0,14.0,14.0,8.0,0.0,0.0,0.0,1.0,14.0,3.0,6.0,11.0,0.0,0.0,0.0,4.0,8.0,0.0,8.0,11.0,0.0,0.0,0.0,2.0,13.0,12.0,15.0,2.0,0.0,0.0,8,8,8,0,[0.  0.  0.  0.  0.  0.  0.  0.  0.8 0.2],0.7826779887263511,0.8947368421052632,"[(8, 17), (3, 1), (9, 1)]",1.0,48
0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,14.0,11.0,0.0,0.0,0.0,9.0,16.0,3.0,5.0,16.0,4.0,0.0,0.0,6.0,15.0,5.0,14.0,16.0,2.0,0.0,0.0,1.0,11.0,16.0,15.0,4.0,0.0,6,6,6,0,[0.  0.1 0.1 0.  0.  0.  0.8 0.  0.  0. ],0.7224719895935549,1.0,"[(6, 19)]",1.0,51
0.0,1.0,10.0,16.0,16.0,6.0,0.0,0.0,0.0,7.0,14.0,9.0,12.0,12.0,0.0,0.0,0.0,1.0,1.0,5.0,15.0,5.0,0.0,0.0,0.0,0.0,3.0,16.0,14.0,3.0,0.0,0.0,0.0,0.0,1.0,11.0,14.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,7.0,8.0,13.0,16.0,5.0,0.0,0.0,0.0,15.0,16.0,12.0,5.0,0.0,0.0,3,3,3,0,[0.  0.  0.  0.9 0.  0.  0.  0.  0.  0.1],0.8588182584953924,1.0,"[(3, 19)]",1.0,49
0.0,1.0,9.0,15.0,13.0,4.0,0.0,0.0,0.0,8.0,12.0,4.0,8.0,8.0,0.0,0.0,0.0,9.0,11.0,0.0,5.0,16.0,3.0,0.0,0.0,4.0,13.0,8.0,16.0,16.0,6.0,0.0,0.0,0.0,4.0,8.0,2.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,7.0,0.0,3.0,14.0,6.0,0.0,0.0,0.0,7.0,16.0,14.0,8.0,0.0,0.0,9,9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0,"[(9, 19)]",1.0,50
0.0,0.0,0.0,7.0,13.0,8.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,15.0,0.0,0.0,0.0,0.0,4.0,12.0,8.0,11.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,2.0,0.0,0.0,0.0,2.0,16.0,7.0,9.0,11.0,0.0,0.0,0.0,0.0,9.0,12.0,1.0,14.0,6.0,0.0,0.0,0.0,0.0,6.0,15.0,15.0,12.0,0.0,8,8,8,0,[0.  0.  0.2 0.  0.  0.  0.2 0.  0.6 0. ],0.5873027484957786,0.7368421052631579,"[(8, 14), (3, 2), (1, 2), (6, 1)]",1.0,49
0.0,0.0,10.0,12.0,12.0,15.0,4.0,0.0,0.0,0.0,16.0,8.0,8.0,5.0,3.0,0.0,0.0,4.0,15.0,8.0,6.0,0.0,0.0,0.0,0.0,6.0,15.0,12.0,14.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,11.0,4.0,8.0,15.0,3.0,0.0,0.0,0.0,10.0,16.0,15.0,5.0,0.0,0.0,5,5,5,0,[0.  0.  0.  0.2 0.  0.8 0.  0.  0.  0. ],0.7826779887263511,1.0,"[(5, 19)]",1.0,47
0.0,0.0,8.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,10.0,11.0,9.0,16.0,2.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,0.0,0.0,0.0,0.0,2.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,3.0,0.0,0.0,0.0,3.0,12.0,2.0,14.0,4.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,5.0,0.0,0.0,3,3,3,0,[0.  0.  0.2 0.6 0.  0.  0.  0.1 0.1 0. ],0.5270967493629823,0.5789473684210527,"[(3, 11), (8, 8)]",1.0,49
0.0,0.0,1.0,10.0,15.0,10.0,0.0,0.0,0.0,1.0,13.0,11.0,8.0,12.0,0.0,0.0,0.0,2.0,9.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,0.0,0.0,0.0,13.0,7.0,0.0,2.0,16.0,0.0,0.0,0.0,2.0,11.0,15.0,16.0,12.0,0.0,3,3,3,0,[0.1 0.1 0.1 0.6 0.  0.  0.  0.  0.  0.1],0.4668907502301861,0.9473684210526315,"[(3, 18), (9, 1)]",1.0,52
0.0,0.0,4.0,13.0,16.0,14.0,0.0,0.0,0.0,0.0,13.0,10.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,1.0,6.0,14.0,16.0,8.0,0.0,0.0,0.0,11.0,16.0,15.0,8.0,5.0,0.0,0.0,0.0,2.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,2.0,0.0,0.0,0.0,7,7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0,"[(7, 19)]",1.0,50
0.0,0.0,11.0,16.0,15.0,3.0,0.0,0.0,0.0,5.0,16.0,12.0,11.0,13.0,0.0,0.0,0.0,3.0,13.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,11.0,1.0,0.0,0.0,0.0,13.0,13.0,8.0,13.0,16.0,8.0,2,2,2,0,[0.  0.  0.9 0.  0.  0.  0.  0.  0.  0.1],0.8588182584953924,1.0,"[(2, 19)]",1.0,50
0.0,0.0,1.0,10.0,15.0,11.0,7.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,11.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,12.0,16.0,16.0,12.0,0.0,0.0,0.0,2.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,2.0,12.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,3.0,12.0,16.0,2.0,0.0,0.0,1,1,1,0,[0.1 0.8 0.  0.  0.  0.  0.  0.  0.1 0. ],0.7224719895935549,1.0,"[(1, 19)]",1.0,49
0.0,0.0,2.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,15.0,8.0,0.0,0.0,0.0,7.0,15.0,3.0,3.0,15.0,0.0,0.0,0.0,6.0,16.0,1.0,0.0,9.0,8.0,0.0,0.0,4.0,12.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,12.0,3.0,0.0,12.0,7.0,0.0,0.0,0.0,9.0,13.0,13.0,15.0,1.0,0.0,0.0,0.0,1.0,9.0,12.0,5.0,0.0,0.0,0,0,0,0,[0.8 0.  0.  0.  0.1 0.  0.  0.  0.  0.1],0.7224719895935549,1.0,"[(0, 19)]",1.0,49
0.0,0.0,9.0,14.0,16.0,13.0,2.0,0.0,0.0,0.0,13.0,8.0,2.0,6.0,4.0,0.0,0.0,0.0,16.0,2.0,9.0,8.0,0.0,0.0,0.0,3.0,15.0,15.0,11.0,14.0,4.0,0.0,0.0,5.0,16.0,6.0,0.0,12.0,2.0,0.0,0.0,5.0,7.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,5.0,7.0,13.0,6.0,0.0,0.0,0.0,0.0,10.0,16.0,9.0,0.0,0.0,0.0,5,5,5,0,[0.2 0.1 0.  0.  0.1 0.5 0.  0.  0.1 0. ],0.40969100130080555,0.8947368421052632,"[(5, 17), (0, 1), (9, 1)]",1.0,50
0.0,0.0,2.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,14.0,1.0,0.0,0.0,0.0,10.0,8.0,11.0,13.0,1.0,0.0,0.0,0.0,9.0,14.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,2.0,0.0,0.0,5.0,14.0,13.0,14.0,10.0,1.0,9,9,9,0,[0.  0.  0.1 0.  0.  0.1 0.  0.1 0.2 0.5],0.4096910013008056,0.5789473684210527,"[(9, 11), (8, 3), (3, 3), (6, 2)]",1.0,48
0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,9.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,7.0,0.0,0.0,0.0,7.0,16.0,8.0,16.0,2.0,0.0,0.0,0.0,1.0,5.0,6.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,1,1,1,0,[0.  0.8 0.1 0.  0.1 0.  0.  0.  0.  0. ],0.7224719895935549,0.8421052631578947,"[(1, 16), (4, 2), (8, 1)]",1.0,49
0.0,0.0,7.0,12.0,13.0,2.0,0.0,0.0,0.0,0.0,14.0,13.0,8.0,13.0,0.0,0.0,0.0,3.0,16.0,1.0,0.0,11.0,2.0,0.0,0.0,4.0,14.0,0.0,0.0,5.0,8.0,0.0,0.0,5.0,8.0,0.0,0.0,5.0,8.0,0.0,0.0,4.0,16.0,0.0,2.0,14.0,7.0,0.0,0.0,2.0,16.0,10.0,14.0,15.0,1.0,0.0,0.0,0.0,6.0,14.0,14.0,4.0,0.0,0.0,0,0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0,"[(0, 19)]",1.0,46
