Duration,Fwd_Status,Serv_Type,Pkt_Exchanged,Byte_Exchanged,true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,Trust Calculator on 19 Neighbors - Trust,Trust Calculator on 19 Neighbors - Detail,External Calculator (NaiveBayes),Combined Calculator (XGBoost),Multiple Combined Calculator (3 classifiers),Confidence Interval (0.9999%)
0.0,0,0,1,40,dos,scan44,1,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
0.0,0,0,1,131,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9862981344058737,0.9945311534362193,0.2471083452614616,4
42.012,0,0,5,404,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9992712710813143,0.9525862979446567,4
0.0,0,0,1,54,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9732619537759984,0.9966767370464249,0.20581613227832016,4
0.2,0,40,5,656,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9969548429141024,0.9960407501517523,0.29510416185101335,4
0.0,0,0,1,52,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7889662821037255,0.996731006018114,0.2322218547498065,4
0.0,0,0,2,126,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9843568614339983,0.9981581277892596,0.24475686859781,4
5.844,0,72,124,62374,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9998519298121612,0.9802892054915197,3
0.0,0,75,2,197,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999995471728146,0.9987400740427048,0.974838763358092,4
6.672,0,0,35,31333,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997856818228097,0.9500990561001297,3
8.656,0,0,11,6188,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999916597075587,0.9998318839738563,0.8966088480205877,2
0.22,0,0,4,922,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5379986158954386,0.9992080073756027,0.3430879155963155,4
2.1,0,0,10,1048,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7853091791889909,0.9996893812888146,0.307379759361094,3
2.808,0,40,5,260,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('anomaly-spam', 1)]",0.9653494241940461,0.9923220069488509,0.3013642165158108,4
2.572,0,0,30,34087,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.999730727071612,0.9495820611911624,4
0.0,0,0,1,73,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9851449054007941,0.9973643311290357,0.24089944973066013,4
0.0,0,0,1,104,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9865095723567251,0.9942746609564077,0.24542319394693327,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.64,0,0,6,689,normal,normal,0,[0.9 0.  0.  0.1 0.  0. ],0.8185677380393563,1.0,"[('normal', 19)]",0.5527837123334257,0.8664480814312623,0.30924296252153166,4
2.932,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9570223522088803,0.9988385491428766,0.2761329255232348,4
0.0,0,40,1,86,normal,normal,0,[0.9875 0.     0.     0.     0.0125 0.    ],0.9624967069984854,1.0,"[('normal', 19)]",0.5588757661396913,0.9332868264430507,0.36085995773078183,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.0,0,0,1,157,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9847458265112654,0.9977227002474379,0.24884487032648553,4
0.0,0,0,1,73,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9851449054007941,0.9973643311290357,0.24089944973066013,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.0,0,0,1,123,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9864709533933897,0.9942746609564077,0.24660446022700652,4
0.196,0,0,4,852,normal,normal,0,[0.9 0.  0.  0.  0.  0.1],0.8185677380393563,0.9473684210526315,"[('normal', 18), ('blacklist', 1)]",0.5428105935740675,0.9082443437469063,0.31104154786232296,4
0.0,0,0,1,62,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9841612646693362,0.9955413454053025,0.2265599536453005,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.0,0,0,1,149,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9853784815633845,0.9974385910406407,0.24829521613011662,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
1.488,0,0,12,2645,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9164728643542268,0.9997660485105463,0.9273802000757003,2
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.0,0,0,1,40,normal,scan44,1,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
3.0,0,0,8,1527,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.6539136830920089,0.9994554514839994,0.33234278166816034,3
2.716,0,0,142,195359,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997292794925123,0.9579795491570842,4
4.276,0,40,9,1140,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7552960895238366,0.9998016306154989,0.923489848945806,2
0.336,0,0,4,1309,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5869952337753719,0.9986892543471644,0.33858010315873655,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.0,0,0,1,66,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9845541217666204,0.9919991997369373,0.23424461203446634,4
0.02,0,0,2,104,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9844956776678672,0.9988417718899871,0.2437563763897399,4
0.944,0,72,5,643,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999998516147511,0.9992923866951204,0.30802134253463015,4
0.144,0,0,4,609,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5382291226511262,0.9971635314662549,0.33749039654456525,4
0.0,0,0,1,93,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9862386578898092,0.9871200766233391,0.24471063343727348,4
0.492,0,0,11,5941,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.8945378760131173,0.9942393559329474,0.8855429664453363,2
0.2,0,0,5,970,normal,normal,0,[0.9 0.  0.  0.1 0.  0. ],0.8185677380393563,0.5263157894736842,"[('normal', 10), ('anomaly-spam', 9)]",0.5450118988075737,0.9077247747635748,0.3116290299311908,4
2.264,0,0,13,2921,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9110622977361438,0.9996006742964041,0.9277050042572638,2
3.0,0,0,7,1270,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.4967872132750905,0.9985047085707046,0.35800198077917395,3
0.432,0,0,10,5617,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.8564324567085234,0.9897810115434218,0.8771735254949834,2
0.228,0,0,6,893,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5519071457897494,0.9993636873628756,0.3394731420781627,4
0.152,0,0,13,1123,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9785742705204348,0.9714040233806004,0.26700074914438693,3
0.0,0,0,1,84,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9858480285599597,0.9955883939102682,0.24389368354656596,4
0.0,0,0,1,40,dos,scan44,1,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
0.784,0,0,5,589,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5426811857850825,0.9928688240878663,0.34128530353240755,4
0.0,0,2,1,417,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.7368421052631579,"[('normal', 14), ('anomaly-spam', 5)]",0.5027413118944377,0.9931503448288598,0.34781068749398286,4
0.18,0,24,5,630,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9593843779329971,0.9905142868503629,0.29262160791145914,4
8.913,0,0,6,288,nerisbotnet,nerisbotnet,0,[0. 0. 0. 0. 1. 0.],1.0,0.47368421052631576,"[('normal', 10), ('nerisbotnet', 9)]",0.9989372357592738,0.9688598769247266,-0.27608242344943773,4
0.0,0,0,1,70,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9849062098346439,0.9963069850915545,0.23884320220310043,4
0.0,0,0,1,40,scan44,scan44,0,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
55.296,0,0,5,394,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9992712710813143,0.9552184187574957,4
0.0,0,0,1,60,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.983948751492388,0.9956190559441238,0.22141721167131492,4
0.0,0,0,1,52,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7889662821037255,0.996731006018114,0.2322218547498065,4
0.0,0,0,1,76,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9853628204545769,0.9951719162655701,0.24220838739380493,4
2.936,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9569184648808682,0.9988385491428766,0.27616002716155774,4
0.0,0,40,1,60,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.548913454444312,0.9969281722091666,0.3686988028143121,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.0,0,0,1,67,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9846458718170155,0.9925209597919907,0.23564516007694328,4
1.064,0,0,10,446,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.5263157894736842,"[('normal', 10), ('anomaly-spam', 9)]",0.8069558623161215,0.9939662982807886,0.29245845050478436,3
20.12,0,0,14,5910,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997841758775801,0.8640800655457858,2
0.0,0,40,1,40,normal,normal,0,[0.90261905 0.         0.         0.         0.09738095 0.        ],0.8218008970901244,1.0,"[('normal', 19)]",0.5453931834369296,0.8337834341780574,0.7952598432446676,4
0.0,0,0,1,86,normal,normal,0,[0.85916667 0.         0.         0.         0.14083333 0.        ],0.7731429053095455,1.0,"[('normal', 19)]",0.985948577627051,0.7218858111286525,0.2063123715407554,4
0.0,0,0,1,52,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7889662821037255,0.996731006018114,0.2322218547498065,4
19.616,0,0,14,3216,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.999748204642577,0.9515213634021222,2
8.98,0,0,3,144,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9985526399379105,0.9985519171321716,0.27615764790204783,4
0.0,0,0,2,197,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.7894736842105263,"[('normal', 15), ('dos', 4)]",0.9750731497438778,0.9935256974102069,0.25055561251532393,4
17.572,0,0,26,25105,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997897338328312,0.9507928715176952,4
0.0,0,0,1,60,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.983948751492388,0.9956190559441238,0.22141721167131492,4
8.984,0,0,3,144,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9985662344382302,0.9985519171321716,0.27615793139722344,4
0.0,0,0,1,40,normal,scan44,1,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
0.0,0,0,1,109,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9865609867755379,0.9942746609564077,0.2457319752394588,4
0.0,0,0,1,251,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9543915193159269,0.9979339715865482,0.2584955868838091,4
1.568,0,0,15,2993,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9804033593825445,0.9996601449467599,0.9384251477876152,2
0.2,0,40,2,80,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.6988808367992803,0.9988227694813608,0.3438031074804509,4
0.0,0,0,1,73,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9851449054007941,0.9973643311290357,0.24089944973066013,4
2.92,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9573315279714962,0.9988385491428766,0.2760519069679014,4
0.0,0,72,2,197,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999983563379096,0.9987400740427048,0.9738264880891566,4
0.0,0,0,1,159,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9845635156016301,0.9977227002474379,0.24898488655425963,4
27.0,0,0,13,1366,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9996381649422794,0.9510298194963509,3
0.968,0,0,8,1707,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('blacklist', 1)]",0.8217313631257543,0.9995735402158799,0.3019638220843663,2
6.384,0,0,20,4436,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9055500377019036,0.9997371412210596,0.8562451631557922,2
0.0,0,0,1,93,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9862386578898092,0.9871200766233391,0.24471063343727348,4
0.0,0,0,1,602,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7590202505162755,0.9977804672237884,0.3014039787399681,4
0.0,0,0,1,64,normal,normal,0,[0.92070707 0.         0.         0.         0.         0.07929293],0.8453815599070637,1.0,"[('normal', 19)]",0.9843629433170863,0.8459320500380124,0.20507086045819514,4
0.0,0,0,1,62,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9841612646693362,0.9955413454053025,0.2265599536453005,4
0.0,0,72,1,140,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999949327025942,0.9992357071482239,0.9738138506919448,4
1.024,0,0,10,446,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.5263157894736842,"[('normal', 10), ('anomaly-spam', 9)]",0.8079881582095539,0.9939662982807886,0.2918947505178973,3
1.712,0,0,12,695,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9330375891135381,0.996953892577358,0.2785922414429902,3
0.304,0,0,7,1761,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.8175197159421166,0.9981185355573878,0.30155239501559256,2
0.0,0,0,1,123,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9864709533933897,0.9942746609564077,0.24660446022700652,4
0.0,0,40,1,40,normal,normal,0,[0.90261905 0.         0.         0.         0.09738095 0.        ],0.8218008970901244,1.0,"[('normal', 19)]",0.5453931834369296,0.8337834341780574,0.7952598432446676,4
17.612,0,0,11,996,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999896,0.9997628794233461,0.9478767187650484,3
0.0,0,0,2,200,dos,dos,0,[0. 0. 1. 0. 0. 0.],1.0,1.0,"[('dos', 19)]",0.9742130255940469,0.9840779762877135,-0.2508620743124235,4
1.26,0,0,12,3350,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.8668786670384437,0.9997660485105463,0.852208159107598,2
0.224,0,0,6,393,normal,normal,0,[0.9 0.  0.  0.1 0.  0. ],0.8185677380393563,1.0,"[('normal', 19)]",0.49751871970616196,0.9083025708969569,0.3063385179082281,4
35.408,0,0,3,120,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9994093756577941,0.9504759188757425,4
0.196,0,72,5,4523,normal,normal,0,[0.9 0.  0.  0.  0.  0.1],0.8185677380393563,1.0,"[('normal', 19)]",1.0,0.9031671562523678,0.8783334533129962,3
0.26,0,0,15,17702,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9964981550634722,0.9413232755709284,3
0.0,0,0,1,40,normal,scan44,1,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
0.0,0,0,1,52,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7889662821037255,0.996731006018114,0.2322218547498065,4
0.024,0,0,2,344,normal,normal,0,[0.9 0.  0.1 0.  0.  0. ],0.8185677380393563,1.0,"[('normal', 19)]",0.6532968194676929,0.9082703471187706,0.28105613120028256,4
0.0,0,72,1,76,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999924731744299,0.9992371026211413,0.9737250309307893,4
0.0,0,0,1,40,normal,scan44,1,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
0.0,0,0,1,86,normal,normal,0,[0.85916667 0.         0.         0.         0.14083333 0.        ],0.7731429053095455,1.0,"[('normal', 19)]",0.985948577627051,0.7218858111286525,0.2063123715407554,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.144,0,0,4,1335,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.6046193478042151,0.9973588584036464,0.33507913646156195,4
27.312,0,0,5,1445,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9996735079307454,0.9519660140837147,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.0,0,2,1,48,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9164300574557617,0.9977466318018334,0.24338930690003666,4
0.0,0,0,1,40,normal,scan44,1,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
27.992,0,0,11,1149,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997628794233461,0.9509562341554023,3
3.052,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9537153354049086,0.9982605477372568,0.27696884453290654,4
0.0,0,0,1,52,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7889662821037255,0.996731006018114,0.2322218547498065,4
2.424,0,72,8,1755,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999303718767384,0.9995936942747173,0.9760924619845689,2
0.0,0,0,1,147,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9855137721642052,0.9974385910406407,0.24816017776380395,4
0.0,0,0,1,261,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9456026394511783,0.9985715478774062,0.26038760937904654,4
0.0,0,0,1,52,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7889662821037255,0.996731006018114,0.2322218547498065,4
0.0,0,0,1,71,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9849881354523149,0.9968284680876331,0.2396337456872295,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.0,0,0,1,116,blacklist,normal,1,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9865591201895783,0.9942746609564077,0.24616560769810406,4
0.084,0,0,41,56966,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9954670485645105,0.9505708835969044,4
0.0,0,72,1,76,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999924731744299,0.9992371026211413,0.9737250309307893,4
0.0,0,40,1,83,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5574476630849854,0.9979438666271313,0.367340330053733,4
2.792,0,40,5,260,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('anomaly-spam', 1)]",0.9658270648776128,0.9923220069488509,0.3012750038558364,4
0.248,0,0,14,1177,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.988535569710167,0.9861782807513726,0.26629826287940694,3
0.0,0,0,1,76,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9853628204545769,0.9951719162655701,0.24220838739380493,4
4.116,0,40,5,661,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9497069112502676,0.9994124973450316,0.30547122044065184,3
8.68,0,72,12,1915,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.995946424540149,0.9997224481108038,0.9772461130715291,2
4.316,0,0,5,670,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.41883130206065167,0.9990731519821272,0.37082360603278336,3
0.0,0,0,1,40,normal,scan44,1,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
0.0,0,40,2,197,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9673679129851207,0.9976024132381405,0.2991967999343876,4
0.096,0,0,3,209,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.6842105263157895,"[('normal', 13), ('dos', 6)]",0.952758482479499,0.9923555285627865,0.25494750171297637,4
0.0,0,0,2,122,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9844641273034005,0.9981581277892596,0.2444755686264555,4
0.0,0,0,1,76,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9853628204545769,0.9951719162655701,0.24220838739380493,4
2.928,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9571258238135174,0.9988385491428766,0.2761058718975124,4
0.916,0,72,7,515,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999997587863865,0.9945987093492934,0.30775011688092585,3
2.496,0,0,14,11940,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999988152,0.9997165327305604,0.9300762802752177,3
0.192,0,0,9,1220,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7662142416381805,0.9986042343512856,0.30583085380558567,3
0.0,0,0,1,40,scan44,scan44,0,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
30.388,0,0,9,3690,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9998103782392167,0.9362123138866293,2
